KOD_BODU	Subtyp_final	Total_Rich	Specialist_Rich	Generalist_Rich	Canopy_Rich	Cavity_Rich	Ground_Shrub_Rich	Threatened_Rich	Total_Abun	Specialist_Abun	Generalist_Abun	Canopy_Abun	Cavity_Abun	Ground_Shrub_Abun	Threatened_Abun	Rarity_index	Elev	StandDeadtree3	LayingDeadtree3	Tezba_vyklizeni3	Tezba_ponechani3	Windfall3	DamageTotal3	DisturbTotal3	BiologLegac3	StandDeadtree1	LayingDeadtree1	Tezba_vyklizeni1	Tezba_ponechani1	Windfall1	DamageTotal1	DisturbTotal1	BiologLegac1	conif_ha1	deadw_ha1	decid_ha1	Total_LT_ha1	conifHAv1	deadwHAv1	decidHAv1	snagHAv1	conifHSD1	deadwHSD1	decidHSD1	snagHSD1	conifCBAv1	deadwCBAv1	decidCBAv1	snagCBAv1	conifCBSD1	deadwCBSD1	decidCBSD1	snagCBSD1	conifVol1	deadwVol1	decidVol1	snagVol1	conifVolAv1	deadwVolAv1	decidVolAv1	snagVolAv1	conifVolHA1	deadwVolHA1	decidVolHA1	snagVolHA1	conif_ha3	deadw_ha3	decid_ha3	Total_LT_ha3	conifHAv3	deadwHAv3	decidHAv3	snagHAv3	conifHSD3	deadwHSD3	decidHSD3	snagHSD3	conifCBAv3	deadwCBAv3	decidCBAv3	snagCBAv3	conifCBSD3	deadwCBSD3	decidCBSD3	snagCBSD3	conifVol3	deadwVol3	decidVol3	snagVol3	conifVolAv3	deadwVolAv3	decidVolAv3	snagVolAv3	conifVolHA3	deadwVolHA3	decidVolHA3	snagVolHA3	LT_VolHA1	NumLT25	NumLT30	Elev_cat2	Underg_%	Underg_Decid	Underg_H	Struct_Can	Uproot_N	DeadTr_Decay	Cover_deadw	Can_cover	Can_damage
31	ZPZ	11	5	6	6	2	3	0	12	5	7	6	2	4	0	0.546178344	865.487	9.491406993	9.171695039	0	0.059592413	1.148680998	19.87137544	19.81178303	19.87137544	17.29590366	0.031683578	0	0	0	17.32758724	17.32758724	17.32758724	332.1121889	29.32276524	2.549805673	334.6619946	21.2221637	20.15046019	13.93704845	6.604881004	6.809284449	4.193848102	8.821611095	2.910500581	2.31842574	0.786062489	2.068786621	2.114400228	3.045514372	0.843809689	2.034517469	0.756783813	220092.3925	15075.33591	285.8394642	149.4563215	211.2211061	163.8623469	35.72993303	8.303128972	70149.10388	4804.897129	91.10438594	47.63557205	293.7176481	22.75152966	16.02868264	309.7463307	18.59986971	17.11581817	16.18245014	7.911840368	6.666925972	6.93170327	7.372860666	4.81506977	1.871661809	1.543448963	1.818905054	2.010461878	2.510557057	2.52239032	2.482054241	1.240379393	1567621.754	63406.49174	42573.89583	2850.270224	188.8473382	98.61040706	93.98211	15.08079484	55467.79602	2243.537601	3.325407097	0.533609877	70240.20827	327	47	B865_965	10	0	120	4	1	3	3	75	2
32	MD	13	3	10	3	4	6	0	17	4	13	4	5	8	0	0.296178344	892.237976	1.493093718	0.391282531	8.837829225	4.829365547	0.881618911	16.43318993	2.765995159	7.595360706	11.2304404	3.524719234	0	6.907728476	7.941727233	29.60461534	22.69688686	29.60461534	280.7973497	31.87257091	40.47816506	321.2755148	20.09917412	19.84463741	18.64918345	6.924012969	8.052411987	8.393063153	5.477939685	5.093667719	3.294024499	1.57906311	1.82697975	2.041618934	3.62201703	2.085204616	2.785318066	0.699324585	177452.8644	11015.75266	34433.09978	350.0670348	201.4220935	110.1575266	271.1267699	13.46411672	56558.79003	3511.003577	10974.71414	111.5753639	260.6695474	6.333629563	31.73891463	292.4084621	18.35440858	18.31188501	16.27380676	7.838006479	7.580492645	8.188722551	6.140258069	6.199969304	2.370438759	1.495675028	1.713838405	2.617358738	3.106252076	1.924707284	2.656312833	2.548464735	1551846.115	19562.65314	218151.9951	1121.42672	210.648312	109.288565	243.2017783	15.57537111	54909.60017	692.1932865	8.60530711	0.55110967	67533.50417	319	59	B865_965	70	5	200	10	4	4	40	25	6
33	ZPZ	7	4	3	2	2	3	0	8	5	3	3	2	3	0	0.211783439	884.901978	1.238106068	0	8.604739819	0.29065888	0	10.13350477	1.238106068	1.528764948	0.920652492	0	2.184238095	0	0	3.104890587	0.920652492	0.920652492	335.299446	10.83667411	9.880496983	345.179943	21.87567294	19.00058668	20.94682999	9.318649857	5.519936807	4.109477796	3.700895516	5.275402643	2.653119047	1.65477259	3.370331795	2.753570557	3.183724572	1.986686492	4.059136978	2.749696249	224746.5787	3049.934975	3175.322842	47.72840025	213.6374322	89.70396986	102.4297691	4.772840025	71632.51268	972.0926878	1012.057025	15.21226821	303.4127011	8.032033021	9.978120317	313.3908215	19.45844393	18.98463954	18.63174608	8.372992071	6.919836066	5.516355032	6.03812077	4.605438755	1.827060561	1.370527763	2.525743633	2.092861078	2.434150658	1.797128107	3.336720137	1.374201683	1962422.221	30659.98083	40132.4184	1076.443419	228.8539033	135.0659948	142.3135404	13.80055665	69437.18097	1084.854531	5.035537692	0.488310691	72644.5697	315	20	B865_965	10	0	140	1	1	1	0	85	1
34	ZPZ	11	5	6	4	2	5	0	12	6	6	4	3	5	0	0.445859873	915.450989	1.352868894	0.152092493	18.19281012	2.432688228	0.109743526	22.24020326	1.614704914	4.047393142	0.297163688	0	2.87765151	0	0	3.174815198	0.297163688	0.297163688	272.1917556	0.956177127	0.956177127	273.1479327	28.41951224	24.69795284	14.19003861	21.77069453	4.980742856	2.681429018	5.048577978	8.437075313	5.873425808	6	0.5	8.4	4.21017471	3.894440482	0	5.633826408	248516.1132	373.3601105	120.5047043	227.6112687	291.0024745	124.4533702	40.16823475	45.52225375	79208.47442	118.999466	38.40794731	72.54556304	225.6045927	4.953676753	32.62349976	258.2280925	24.37415829	18.20954241	19.69153006	8.935270747	8.977296384	9.404659404	8.084979795	6.922593985	5.737984316	2.578363909	3.719723054	2.721634928	4.765814655	3.297259916	4.34970205	2.827284412	1588698.912	15949.08184	244490.9464	873.749516	249.1685872	113.9220132	265.1745622	14.56249193	56213.57763	564.3328283	9.382779031	0.515270555	79246.88237	776	372	B865_965	0	0	0	1	1	1	1	90	1
36	MD	9	3	6	3	2	4	0	12	4	8	3	3	6	0	0.345541401	1144.417969	11.80501439	4.411980813	10.3234929	7.011257826	0.696505073	34.248251	16.91350027	23.9247581	16.94613973	24.44615695	0.460424573	0	0	41.85272124	41.39229667	41.39229667	301.5145208	82.86868437	20.07971967	321.5942405	19.0945516	15.06054184	16.54706604	12.20489004	4.508966339	4.183436545	4.020051201	3.318407173	3.034089103	0.851801007	1.984107608	0.959115835	2.965893112	0.864068665	2.739389733	0.684385008	140018.1581	18075.58074	7911.365341	350.9701922	148.010738	69.52146438	125.5772276	26.9977071	44627.38674	5761.152289	2521.555528	111.8632234	272.4876048	40.47861576	27.5990562	300.086661	16.91135489	15.38785542	18.36465058	9.413739672	6.817276497	5.024952592	4.762645135	5.270125228	2.683921442	1.244343364	2.847830904	1.710168748	2.665085274	1.510887793	2.759744956	1.670416404	1191202.754	116970.7737	172985.9382	2190.991685	154.6815679	102.2471798	221.7768438	26.08323435	42148.80994	4138.824304	7.847219968	0.922913655	47148.94227	89	2	D1065_1165	20	0	100	7	1	5	60	15	5
37	MD	7	2	5	2	1	4	0	9	2	7	3	1	5	0	0.156050955	1167.850952	9.163319228	3.460824345	24.39682921	3.896862114	0.50014367	41.41797857	13.12428724	17.02114936	20.98000125	10.7232979	11.26461932	4.99790362	3.274889239	51.24071133	34.97818839	39.97609201	278.8849955	67.56985033	22.31079964	301.1957951	13.61828322	13.00703963	12.11332923	6.72080171	4.752943566	4.258436173	4.409544857	3.418589788	1.149701869	1.086263981	1.317194475	1.722865513	1.16089977	1.027902196	1.206418325	1.04966094	121854.8647	12757.90837	5981.239998	389.4675008	139.2627025	60.17881305	85.44628569	18.54607146	38838.27816	4066.273391	1906.37496	124.1333054	276.2382458	32.34043252	24.62685015	300.865096	13.79985191	14.91118526	17.37029233	6.732803617	6.251208204	5.462326554	5.400991505	3.892434595	1.856908279	1.117835514	3.065769766	1.804525146	1.803655039	1.163786386	2.647526105	0.895866388	1120525.271	90711.22609	156708.6258	1753.523252	143.5282786	99.24641804	225.1560715	17.53523252	39647.9999	3209.672085	7.966788551	0.620456241	40744.65312	0	0	E1165_1365	10	0	300	8	2	5	30	45	3
39	ZPZ	8	2	6	3	1	4	0	10	2	8	4	1	5	0	0.246815287	1167.944946	6.541252785	0.006911933	18.99798816	12.38738775	0.638399511	38.57194014	7.186564229	19.57395198	0.750435477	0	18.74835578	0	0	19.49879126	0.750435477	0.750435477	338.4867031	2.549805673	6.693239891	345.179943	17.5888815	19.59399337	16.15215152	0	3.346869145	2.332171374	3.476292612	0	1.371637204	1.254684448	4.089372907	0	1.517432912	1.234817054	2.609964948	0	222488.0632	1501.422984	3565.728239	0	209.4991178	187.677873	169.7965828	0	70912.6657	478.5421052	1136.489261	0	266.7554932	20.23930788	22.92844669	289.6839399	13.660822	16.31043968	17.66396657	7.213303112	5.6428712	5.626410783	4.980329576	4.045580444	1.659978366	1.498715701	3.096905555	1.925935633	1.652661551	1.697257566	2.637000303	0.916608314	1155961.907	70479.07311	138845.7498	568.3143645	153.3309334	123.2151628	214.2681325	16.71512837	40901.86876	2493.789615	7.581536192	0.591438163	72049.15496	1	0	E1165_1365	0	0	0	1	1	1	0	90	1
40	ZPZ	8	3	5	3	1	3	0	11	5	6	4	2	4	0	0.366242038	1036.615967	0.88293779	0	8.438054992	2.511480058	0	11.83247284	0.88293779	3.394417848	1.469643922	0	0.011746375	0.064260105	0	1.545650402	1.469643922	1.533904027	365.5783884	6.374514182	23.58570247	389.1640908	21.68025849	22.13750506	19.4010585	14.53344665	2.96492616	2.408293866	3.546153868	4.861815791	3.54872585	2.456515503	4.164129309	4.008422852	2.655026904	2.051671497	3.093993456	2.491577148	190280.427	3346.780908	15708.39399	43.2540935	165.8940078	167.3390454	212.2755945	21.62704675	60647.26402	1066.705118	5006.669014	13.78619162	279.0335348	5.732111672	43.52158862	322.5551235	21.30758872	21.42850242	20.90357947	11.6685194	5.560776037	4.444305261	3.755873036	6.26284056	3.931777532	3.553759916	5.331347805	2.858577728	3.21171035	3.418531349	3.946783354	2.705460872	1525150.711	27763.71801	307845.1696	781.0953	193.3997858	171.3809754	250.2806257	24.40922813	53965.02586	982.3748891	8.855780838	0.863681614	65653.93303	109	1	C965_1065	0	0	0	4	2	1	10	75	1
41	ZPZ	9	3	6	3	2	4	0	10	3	7	4	2	4	0	0.332802548	976.161011	0.089662067	0	16.01122021	0.510800513	0	16.61168279	0.089662067	0.600462579	0.062264497	0	11.05634705	0	0	11.11861155	0.062264497	0.062264497	384.3832052	0.318725709	9.243045564	393.6262508	23.06237178	21.44793578	18.73895857	8.85398834	5.259928465	0	5.567064344	5.017714639	4.878099584	0.5	5.086030105	3.614486694	3.692700009	0	3.899744726	2.553858	223651.4322	93.76962225	5780.098475	47.40783325	185.4489488	93.76962225	199.3137405	11.85195831	71283.46134	29.88678935	1842.265985	15.11009527	375.3471643	1.698403458	11.64114037	386.9883047	18.09746252	14.15599624	16.83081977	12.32780327	7.214390658	8.507004719	6.494772793	9.11408653	3.181014491	3.628570557	3.771370096	4.662839536	3.321215389	3.399679876	3.693671633	4.528537415	1544218.189	3305.110733	58151.64963	704.7362033	145.5710963	68.85647361	176.7527344	26.10134086	54639.69818	116.9460729	6.254113655	0.923554325	73125.72732	479	67	C965_1065	0	0	0	1	1	1	5	80	1
42	VD	6	1	5	0	1	5	0	8	2	6	0	2	6	0	0.098726115	1211.543945	3.068755681	29.17666244	39.24636598	1.340451899	13.41889123	86.25112722	45.66430935	47.00476125	14.20614758	24.05288479	47.37279889	0	14.34200208	99.97383334	52.60103445	52.60103445	220.8769164	51.31483917	10.83667411	231.7135905	7.177328547	15.93856921	12.58329812	8.063504779	3.138497573	5.888348996	5.71868851	4.675506071	1.756048205	1.126436032	1.351465562	1.627783837	0.606799795	1.215839004	1.160835781	0.858785206	41417.98923	5674.055278	911.5523363	1393.872009	59.76621822	35.24257937	26.81036283	18.10223388	13200.97799	1808.467292	290.5351648	444.2628443	165.7026388	60.29162942	14.19689057	179.8995294	7.888193427	14.76994406	13.84895785	7.529499693	3.593413609	6.800597664	5.585537072	4.918606755	1.542768999	1.311976465	1.47644571	1.745631689	0.74228881	1.253324677	1.523843025	0.884343851	331568.0196	67672.93409	11295.8177	6649.586265	72.28428593	40.54699466	28.74253867	15.87013428	11977.69692	2444.644376	1.038307064	0.573299134	13491.51315	0	0	E1165_1365	55	0	350	1	3	5	30	10	7
43	VD	6	1	5	0	2	4	1	7	1	6	0	2	5	1	1.039808917	1277.248047	0.099946905	57.27525326	30.84401804	3.111457095	5.844031341	97.17470664	63.2192315	66.3306886	0	95.01910464	4.980895358	0	0	100	95.01910464	95.01910464	19.76099397	152.0321632	21.67334822	41.43434219	6.028623321	12.44434565	10.98139111	7.751549335	3.273303479	5.972885433	5.564991628	3.619889558	2.010799285	1.160496614	1.700317383	1.812999379	0.723079578	0.91890215	1.426035004	0.877177604	1143.391111	18660.98853	1500.674255	1358.152042	18.44179211	39.12156925	22.06873904	15.43354593	364.4281426	5947.736803	478.3034661	432.8779727	40.761683	98.47201718	12.77340934	53.53509234	6.108714012	11.249925	11.62327272	7.078574296	3.330021022	7.004734088	6.01975587	4.091718744	1.895613246	1.392017909	1.581455051	1.879771265	0.62097713	1.007253819	1.253074885	0.865561501	48533.3914	100153.7615	8761.623779	10351.22012	42.12968003	35.98769726	24.27042598	16.22448294	1717.276662	3543.781142	0.858770321	0.574077457	842.7316087	0	0	E1165_1365	5	0	120	1	2	6	50	5	7
44	VD	8	2	6	1	2	5	0	8	2	6	1	2	5	0	0.23566879	1279.775024	0.296639794	24.03662627	39.43272099	0.300400127	31.28581054	95.35219772	55.61907661	55.91947673	0	8.561315539	53.96021362	0	37.47727641	99.99880556	46.03859195	46.03859195	146.6138262	40.47816506	6.055788473	152.6696147	5.198077675	7.101073006	8.753115682	4.236475573	2.119063724	5.537815544	4.698217366	1.948384183	2.012007207	1.765480822	1.859542044	2.120721861	0.364199373	0.946739532	0.827381302	0.534065038	18097.84054	4094.450932	348.6253585	731.5561205	39.3431316	32.23977112	18.34870308	17.01293303	5768.247059	1305.006777	111.1158646	233.1657433	103.5923861	52.13948164	7.511962497	111.1043485	6.058758765	8.851643964	10.46933381	6.237664528	3.011227163	6.246478249	5.303878407	3.95497024	1.867896269	1.595045401	1.660089965	1.938235105	0.577285589	0.923829962	1.133262763	0.775396393	124846.5991	42962.76183	4047.187723	8174.191185	48.67313804	33.27866911	21.75907378	17.96525535	5042.166506	1735.132557	0.878781431	0.725560884	5879.362923	0	0	E1165_1365	50	0	300	1	5	6	50	0	7
45	MD	10	3	7	3	2	5	0	14	6	8	4	4	6	0	0.194267516	1122.666016	11.10086484	24.24279202	16.11811125	0.467681732	0.843941702	52.77339154	36.18759856	36.65528029	36.94994743	6.574635634	0	0	0	43.52458306	43.52458306	43.52458306	333.3870917	12.43030266	13.06775407	346.4548458	14.35823853	21.57203102	13.75312038	7.809478887	4.485446746	8.879103271	4.808024094	6.077430773	0.814361164	1.150882036	0.746409346	1.882827759	0.674291341	1.175506927	0.557817251	0.700804362	181559.0057	5399.146938	9091.211388	469.911542	173.5745753	138.4396651	221.7368631	29.36947138	57867.52284	1720.846937	2897.602796	149.7728894	265.0273244	36.87996554	9.865011358	274.8923357	14.40785652	16.94331843	14.02533745	7.520824314	5.218415639	8.36723203	6.559584261	5.509201329	1.044129458	1.672151672	1.470914401	1.899662431	1.096801192	1.89903331	1.651159763	1.170545218	1139839.922	71910.26041	40803.52566	4020.901025	163.1839544	73.98174939	156.9366371	17.40649794	43248.20682	2728.444368	5.954545031	0.660443461	60765.12564	14	1	D1065_1165	60	15	450	8	1	7	55	10	4
46	VD	6	1	5	0	1	5	0	7	1	6	0	1	6	0	0.098726115	1132.881958	1.806166495	50.84232053	28.0593673	0	3.739108373	84.44696269	56.3875954	56.3875954	0.534722557	85.81731333	2.640267012	0	0	88.99230289	86.35203588	86.35203588	89.88064997	103.9045812	10.5179484	100.3985984	10.3909711	18.97765031	17.36013307	8.26387036	6.789308928	7.691465444	6.34902929	6.524399596	1.471982702	2.888453197	3.880359996	2.100466809	1.123381631	3.056922036	2.72309933	1.731786304	22579.61046	15981.54094	932.2905078	1413.285837	80.06954065	49.02313172	28.25122751	17.0275402	7196.702356	5093.727969	297.1449532	450.4505305	156.934587	76.5261015	12.25107826	169.1856652	9.911053754	17.01946201	13.7245876	7.76997935	5.427298369	7.746349327	6.75288289	5.621430242	1.307080957	1.982929768	1.888780621	1.934902208	0.8351535	2.247825084	2.003425696	1.41065948	350815.2992	90743.20378	23803.60319	7596.647639	96.4308134	51.15174959	83.81550419	16.30181897	15133.32987	3914.443982	3.615599651	0.703221338	7493.847309	17	1	D1065_1165	50	0	150	1	1	5	45	5	7
48	ZPZ	8	3	5	3	2	3	0	10	4	6	3	3	4	0	0.25477707	965.153015	4.785903771	9.040810595	16.79189921	9.644694947	1.134351806	41.39766033	14.96106617	24.60576112	0.751932059	0	7.297926503	0	0	8.049858562	0.751932059	0.751932059	411.7936162	2.231079964	0	411.7936162	15.25779594	30.48263915	0	0	5.852986188	4.290824382	0	0	1.431190278	4.448704311	0	0	2.131107872	4.795749339	0	0	203514.6913	2386.342851	0	0	157.5191109	340.9061216	0	0	64865.36431	760.5888175	0	0	299.2728427	20.45160831	2.441454971	301.7142977	12.72714261	20.93364407	12.87432526	5.530214713	5.502717432	11.06789679	6.981793381	3.239675449	1.151630863	2.211043097	1.434112107	2.037660619	1.372276843	2.703905917	1.734588151	0.658529219	1130361.267	114671.2155	8903.398854	1672.971903	133.6440372	198.3931064	129.034766	17.61023056	39996.03092	4057.458104	4.565689434	0.623109927	64865.36431	117	23	C965_1065	0	0	0	1	1	1	0	80	1
49	MD	8	2	6	3	1	4	0	9	2	7	3	1	5	0	0.288216561	999.617981	5.227006316	0	1.937830357	6.978604456	0	14.14344113	5.227006316	12.20561077	9.760173297	0	14.68331413	25.22463576	0	49.66812319	9.760173297	34.98480906	164.4624659	39.52198793	16.25501116	180.7174771	25.59821694	26.21355364	20.75401822	8.618591197	6.426063083	10.61322294	7.316842018	5.885156813	5.381067912	7.610329905	4.82769177	1.517700195	4.764597328	5.999341488	4.200415296	0.995840305	139806.1888	27361.39412	10125.45821	138.0982422	270.9422263	220.6564042	198.5383962	12.55438566	44559.82666	8720.779743	3227.243847	44.01546019	238.5549191	13.72876129	28.9082422	267.4631613	24.81859054	26.43511343	23.60642285	10.25790581	6.362278881	7.493047331	5.764229906	6.352601793	4.774022051	6.92659437	7.058789406	2.473658583	4.448152022	5.114647248	4.745258663	2.451510677	1938888.23	84680.42369	221528.7022	804.1298473	287.5835405	218.2485147	271.1489623	17.86955216	68604.46823	2996.281759	9.59417365	0.632285608	47787.07051	444	207	C965_1065	5	1	150	5	2	4	35	40	4
50	MD	7	1	6	0	2	5	0	8	1	7	0	2	6	0	0.183121019	1144.151001	3.097034195	0.311569621	18.02144131	21.93822211	0.740184611	44.10845185	4.148788427	26.08701054	9.225369283	0	7.892492563	54.84292915	2.959959876	74.92075087	12.18532916	67.02825831	145.0201976	102.6296783	7.33069131	152.350889	17.92289227	14.66707507	9.702084	7.103551203	8.694293281	7.800143395	5.629964495	4.257152329	4.873440719	3.259513902	1.657258407	1.699200886	3.562259227	3.566989303	1.800240955	0.97202401	58102.98373	23166.33832	1235.955263	637.9705225	127.6988653	71.94515005	53.73718534	15.56025665	18518.91469	7383.707607	393.9307176	203.3376072	291.877711	35.66647262	10.29657097	302.174282	16.01124539	12.83607091	15.27700331	7.226736385	6.517649689	7.731828697	6.645430525	4.979630933	2.614501243	2.570696997	3.442684849	1.920527032	2.845314448	2.73506599	3.066672921	1.475183079	1202498.559	74367.17174	42386.99601	3688.968608	145.7750708	73.77695609	145.6597801	19.62217344	42548.49399	2631.363785	5.153939047	0.694299317	18912.84541	143	5	D1065_1165	5	0	100	4	1	6	85	5	5
51	ZPZ	6	3	3	2	2	2	1	8	4	4	2	3	3	1	0.98089172	1111.255981	3.849292582	0.607859612	7.784862993	7.833034594	1.65025655	21.72530633	6.107408744	13.94044334	3.210573197	0	1.317470115	0.0934831	0	4.621526412	3.210573197	3.304056297	344.5424916	10.5179484	8.286868437	352.82936	16.1006389	16.86662911	14.56549558	13.40808149	3.844948883	3.88645536	2.846413538	7.779907465	1.45093067	1.651666815	1.851548415	6.515380859	1.594032723	1.869868902	1.917651778	4.484619141	189623.1043	3664.876529	3821.364162	72.905755	175.4145276	111.0568645	146.9755447	36.4528775	60437.75838	1168.090371	1217.967002	23.23693846	297.8928899	17.51478566	25.79450252	323.6873924	16.64364645	18.70114895	18.88436912	10.30758243	5.480515075	5.601636268	4.793402484	6.787985548	1.918849921	2.287196426	3.319887849	2.965820312	2.493808342	2.670402242	3.254493304	2.937061693	1488381.428	72321.90278	150893.0719	870.9223815	176.7883867	146.1048541	206.9863812	20.73624718	52664.00342	2558.995204	7.323883033	0.73371904	61655.72538	2	0	D1065_1165	10	3	150	2	2	1	3	80	1
52	ZPZ	7	4	3	2	2	3	0	8	4	4	3	2	3	0	0.187898089	1035.008057	4.499522843	0	0.456139603	4.642051487	0	9.597713934	4.499522843	9.141574331	9.320543189	0	0	0	0	9.320543189	9.320543189	9.320543189	263.2674357	32.19129662	32.82874804	296.0961838	26.14719106	26.31687722	23.81818076	15.05563293	4.719797658	5.176642799	4.237902292	10.15567078	5.827386962	7.36871217	7.904264283	5.812927246	4.203333034	4.505325066	4.525676452	3.812927246	228463.5943	24422.16932	20720.77559	85.952435	276.5903078	241.8036567	201.1725786	42.9762175	72817.22109	7783.973235	6604.243894	27.3952508	255.043586	16.27636648	54.38429407	309.4278801	26.48703761	26.03807681	24.60136339	14.64618376	5.088475593	5.034864628	5.309926395	8.128051196	6.677948498	6.929335884	8.211363912	4.548809814	4.66322933	4.539028595	4.961370455	4.677549574	1817340.328	102151.2177	363187.0156	1587.27783	252.1282365	222.0678645	236.2960414	31.7455566	64303.68955	3614.457945	8.360958623	1.123265898	79421.46498	708	132	C965_1065	5	0	120	1	1	1	0	90	1
53	MD	12	3	9	4	3	5	0	16	5	11	7	3	6	0	0.328025478	1172.387939	20.50966152	0	13.4801889	19.34889624	0.12578846	53.46453512	20.63544998	39.98434622	51.77673341	0	10.5662654	32.29552359	0	94.6385224	51.77673341	84.072257	40.79689077	161.2752088	36.01600513	76.8128959	19.41572735	22.34882811	20.77706528	10.77098429	6.513550908	4.994301968	5.241202655	4.478075964	3.168572426	4.053499606	4.096466875	1.790252686	2.787099574	3.281566421	2.980153309	1.295425342	19564.3733	89648.05291	19750.94974	131.2936895	152.8466664	177.170065	174.7871659	10.94114079	6235.668754	28573.13924	6295.135463	41.84667429	129.963248	69.20994093	18.15168696	148.1149349	19.39115169	21.55971807	17.65123875	9.579128261	6.231499228	4.998769557	6.144597791	4.266422696	2.137456822	3.578738722	2.596454821	1.834704081	2.405464237	3.05027214	2.645542984	1.470561021	886855.9759	374282.8324	120794.5255	585.9296537	241.4527569	191.3511413	235.4669112	12.20686779	31379.98451	13243.40119	8.331621175	0.431920551	12530.80422	94	8	E1165_1365	10	90	200	4	1	4	45	65	6
54	VD	7	4	3	2	2	3	2	9	6	3	2	2	5	4	2.186305732	1209.27002	24.93521268	1.001829034	14.42778971	26.71133743	0.4523753	67.52854416	26.38941701	53.10075445	21.01165519	0	15.45639656	37.40815424	0	73.87620599	21.01165519	58.41980942	111.8727239	56.73317622	14.98010833	126.8528322	18.04259836	19.41830299	16.05735164	7.279174805	6.044616982	6.247063941	4.426110734	2.297812107	1.758431894	2.669033779	1.771224651	2.080118815	1.614922665	2.236570765	1.683912099	0.740210851	63653.66217	34044.80066	4840.160936	47.5	181.3494649	191.262925	102.9821476	7.916666667	20288.05861	10850.95323	1542.683727	15.13947118	162.4452141	69.52839157	11.25192291	173.697137	16.16626205	19.35002016	15.70444434	7.781432751	6.530847244	5.595434875	5.478154202	4.424846196	1.868793	2.52896918	1.834336767	1.762299182	2.076816687	2.600449531	1.976543337	0.967793225	751499.9699	314755.7095	39628.75941	1566.866637	163.6898214	160.1810226	124.6187403	15.36143761	26590.62808	11137.12886	4.409435406	0.543539974	21830.74234	14	0	E1165_1365	5	0	200	8	2	4	25	35	5
55	VD	5	1	4	1	1	3	0	6	1	5	2	1	3	0	0.119426752	1248.792969	37.252675	6.929645352	10.29423716	22.04517082	0.32659908	76.84832741	44.50891943	66.55409025	76.23397532	2.806395516	3.888440633	6.646948356	0	89.57575982	79.04037083	85.68731919	99.12369554	211.9525966	27.72913669	126.8528322	19.27802783	19.30933458	16.98503803	6.883984375	4.028529557	2.919902038	4.503338431	2.592242525	2.394424488	1.673934592	2.057525986	1.982666016	2.102074768	1.692073388	1.955146035	0.743203786	50514.85007	121190.0733	11161.29937	41.5	162.4271707	182.2407118	128.2907974	8.3	16100.38141	38626.39206	3557.393057	13.22711693	146.9118991	114.1822492	18.15168696	165.0635861	16.13622184	19.00677436	16.83062729	7.769242172	6.41021745	4.668065223	5.397836806	4.549526562	1.89995597	2.020878336	2.327812329	1.733253273	2.203955324	2.180089269	2.406643364	0.970317254	642306.3826	537350.6922	68128.13366	1056.88335	154.698069	166.5171033	132.8033794	14.28220743	22726.98711	19013.29738	4.699035811	0.505353135	19657.77447	7	0	E1165_1365	0	0	0	5	1	4	35	75	5
56	VD	10	3	7	3	2	5	0	11	4	7	3	3	5	0	0.425159236	1233.508057	17.29323802	43.03953327	16.2770057	2.825228987	0.311459368	79.74646535	60.64423066	63.46945964	1.740256416	71.82851222	16.9069505	0	1.762586214	92.23830534	75.33135485	75.33135485	82.23123295	147.2512776	34.42237658	116.6536095	13.65279915	14.11830618	12.27964673	7.204722237	5.627836292	4.452793812	4.26104798	2.940042599	1.176044316	0.862661915	1.153060348	2.028292411	1.004424716	0.733340749	0.889391504	0.727626889	37281.11007	31814.35193	7799.52226	476.0480283	144.5004266	68.86223362	72.21779871	13.60137224	11882.44824	10140.05188	2485.908263	151.7287454	123.2050175	125.3634053	25.44066847	148.645686	15.34489988	15.05933192	13.39751636	7.270564747	6.193736089	5.100265919	5.089137703	3.530343082	1.569321704	1.037103587	1.25227774	1.944951289	1.676811269	0.975078195	1.177172625	0.887037446	556424.4789	339227.1913	64352.22312	4021.040671	159.8002524	95.74574974	89.50239654	13.7236883	19688.1929	12003.01323	3.16689958	0.485590826	14368.35651	2	0	E1165_1365	10	0	130	5	2	5	55	5	6
57	VD	11	4	7	2	2	7	1	12	5	7	3	2	7	1	1.257961783	1211.485962	26.67969438	24.25454797	10.43244498	9.291942208	1.025913253	71.6845428	51.96015561	61.25209781	49.10346814	1.259494869	8.559476345	3.358692256	2.870903544	65.15203516	53.23386656	56.59255881	171.1557058	91.79300423	23.90442818	195.060134	19.61021923	19.40896768	18.88114195	7.535786947	4.136233214	3.738965793	4.001172765	3.332085014	1.839327963	1.266961416	2.066769206	1.740905762	1.769226928	1.340194441	1.793580711	0.966578888	102763.3925	51756.9635	12649.0495	59.81250001	191.3657216	179.7116788	168.6539933	9.968750001	32753.33515	16496.27489	4031.577271	19.06378148	122.0727486	107.3886353	19.35472274	141.4274713	18.14550621	17.40463213	16.13124292	6.549099685	5.908161416	5.977603511	5.866658912	3.320616242	1.885006334	1.552905233	1.90506411	2.061285807	2.085021046	1.670288052	2.021577271	0.861791079	657608.1246	440829.8865	72926.50511	1957.058684	190.6110506	145.248727	133.3208503	13.0470579	23268.41486	15598.06258	4.717345691	0.461649339	36784.91242	27	0	E1165_1365	5	0	50	6	1	4	35	40	4
